,runtime,budget,revenue,class,release_year,release_month,release_day,release_weekday,has_collection,has_homepage,has_a_tagline,num_languages,language_english,language_french,language_spanish,language_german,language_russian,language_hindi,language_italian,language_japanese,language_mandarin,language_arabic,language_portuguese,language_korean,language_malayalam,language_urdu,language_turkish,language_tamil,language_latin,language_swedish,language_cantonese,language_greek,language_telugu,language_polish,language_persian,language_norwegian,language_hebrew,language_hungarian,language_thai,language_vietnamese,language_danish,language_bengali,num_genres,genre_drama,genre_comedy,genre_action,genre_thriller,genre_adventure,genre_romance,genre_crime,genre_science fiction,genre_family,genre_horror,genre_fantasy,genre_mystery,genre_animation,genre_history,genre_war,genre_music,genre_documentary,genre_western,genre_tv movie,num_companies,company_universal_pictures,company_warner_bros._pictures,company_columbia_pictures,company_paramount,company_20th_century_fox,company_lionsgate,company_canal+,company_new_line_cinema,company_walt_disney_pictures,company_sony_pictures,company_tsg_entertainment,company_metro-goldwyn-mayer,company_dreamworks_pictures,company_studiocanal,company_blumhouse_productions,company_village_roadshow_pictures,company_united_artists,company_relativity_media,company_ratpac_entertainment,company_legendary_pictures,company_ciné+,company_dune_entertainment,company_amblin_entertainment,company_imagine_entertainment,company_summit_entertainment,company_working_title_films,company_tristar_pictures,num_countries,country_united_states_of_america,country_united_kingdom,country_france,country_india,country_germany,country_canada,country_spain,country_china,country_russia,country_belgium,country_japan,country_australia,country_italy,country_south_korea,country_hong_kong,country_sweden,country_pakistan,country_czech_republic,country_denmark,country_mexico,country_ireland,num_casted,cast_samuel_l._jackson,cast_morgan_freeman,cast_liam_neeson,cast_michael_papajohn,cast_johnny_otto,cast_john_goodman,cast_j.k._simmons,cast_frank_welker,cast_willem_dafoe,cast_stan_lee,cast_michael_fassbender,cast_toby_jones,cast_alec_baldwin,cast_wayne_pére,cast_dwayne_johnson,cast_james_franco,cast_vin_diesel,cast_david_thewlis,cast_octavia_spencer,cast_robert_de_niro,cast_gary_oldman,cast_steve_buscemi,cast_keegan-michael_key,cast_owen_wilson,cast_elizabeth_banks,cast_arnold_schwarzenegger,cast_daniel_westwood,cast_woody_harrelson,cast_matt_damon,num_crew_members,crew_dan_o'connell,crew_john_t._cucci,crew_barbara_harris,crew_steven_spielberg,crew_james_ashwill,crew_hans_bjerno,crew_thomas_j._o'connell,crew_francine_maisler,crew_mary_vernieu,crew_john_papsidera,crew_stan_lee,crew_chris_navarro,crew_john_roesch,crew_harvey_weinstein,crew_bob_weinstein,crew_avy_kaufman,crew_steven_mnuchin,crew_tricia_wood,crew_michael_miller,crew_skip_lievsay,crew_peter_burgis,crew_jason_blum,crew_david_b._nowell,crew_andy_nelson,crew_deborah_aquila,crew_anna_behlmer,crew_gary_rydstrom,crew_randy_thom,crew_nerses_gezalyan,crew_john_c._stuver,original_language_ar,original_language_bn,original_language_cn,original_language_da,original_language_de,original_language_dv,original_language_el,original_language_en,original_language_es,original_language_et,original_language_fa,original_language_fi,original_language_fr,original_language_gu,original_language_he,original_language_hi,original_language_hu,original_language_it,original_language_ja,original_language_kn,original_language_ko,original_language_lv,original_language_ml,original_language_mn,original_language_ms,original_language_nl,original_language_no,original_language_pl,original_language_pt,original_language_ro,original_language_ru,original_language_si,original_language_sr,original_language_sv,original_language_ta,original_language_te,original_language_th,original_language_tl,original_language_tr,original_language_ur,original_language_vi,original_language_zh,collection_name_,collection_name_101_dalmatians_(live-action)_collection,collection_name_3_braves_universe,collection_name_47_meters_down_collection,collection_name_47_ronin_collection,collection_name_[rec]_collection,collection_name_a_dog's_purpose_collection,collection_name_about_love_collection,collection_name_ah_boys_to_men_collection,collection_name_alien_collection,collection_name_along_with_the_gods_collection,collection_name_an_inconvenient_truth_collection,collection_name_annabelle_collection,collection_name_ant-man_collection,collection_name_aquaman_collection,collection_name_asterix_and_obelix_(animation)_collection,collection_name_atomic_blonde_collection,collection_name_attraction_collection,collection_name_baahubali_collection,collection_name_baby_driver_collection,collection_name_babysitting_collection,collection_name_back_to_the_future_collection,collection_name_bad_ben_collection,collection_name_bad_moms_collection,collection_name_bad_santa_collection,collection_name_bamse_collection,collection_name_batman_(dc_universe_animated)_collection,collection_name_beverly_hills_cop_collection,collection_name_bill_&_ted's_most_excellent_collection,collection_name_black_panther_collection,collection_name_blade_runner_collection,collection_name_blair_witch_collection,collection_name_bob_the_cat_collection,collection_name_brice_collection,collection_name_bridget_jones_collection,collection_name_bring_it_on_collection,collection_name_burnt_by_the_sun_trilogy,collection_name_byomkesh_bakshi_collection,collection_name_captain_america_collection,collection_name_charlie's_angels_collection,collection_name_chasing_the_dragon_collection,collection_name_che_collection,collection_name_child's_play_collection,collection_name_children_of_the_corn_collection,collection_name_coming_to_america_collection,collection_name_confidential_assignment,collection_name_count_yorga_collection,collection_name_crank_collection,collection_name_creed_collection,collection_name_curious_george_collection,collection_name_daddy's_home_collection,collection_name_dark_planet_collection,collection_name_darkman_collection,collection_name_deadpool_collection,collection_name_death_note_collection,collection_name_demetrius_collection,collection_name_department_q_collection,collection_name_despicable_me_collection,collection_name_diary_of_a_wimpy_kid_collection,collection_name_die_hard_collection,collection_name_divergent_collection,collection_name_doctor_strange_collection,collection_name_doktor_proktor_filmreihe,collection_name_don't_breathe_collection,collection_name_dumb_and_dumber_collection,collection_name_escape_plan_collection,collection_name_essex_boys,collection_name_evil_dead_collection,collection_name_fantastic_beasts_collection,collection_name_fifty_shades_collection,collection_name_final_destination_collection,collection_name_finding_nemo_collection,collection_name_fletch_collection,collection_name_force_collection,collection_name_friday_the_13th_collection,collection_name_fright_night_collection,collection_name_from_dusk_till_dawn_collection,collection_name_g.o.r.a._collection,collection_name_ghayal_collection,collection_name_ghostbusters_collection,collection_name_gnomeo_&_juliet_collection,collection_name_god's_not_dead_collection,collection_name_godzilla_(heisei)_collection,collection_name_godzilla_collection,collection_name_goenda_shabor_collection,collection_name_goosebumps_collection,collection_name_grown_ups_collection,collection_name_guardians_of_the_galaxy_collection,collection_name_halloween_collection,collection_name_happy_death_day_collection,collection_name_harry_potter_collection,collection_name_has_fallen_collection,collection_name_hate_story_collection,collection_name_hellraiser_collection,collection_name_hercule_poirot_(kenneth_branagh)_collection,collection_name_highlander_collection,collection_name_hitman_collection,collection_name_hotel_transylvania_collection,collection_name_how_to_train_your_dragon_collection,collection_name_huevos_-_collection,collection_name_i_can_quit_whenever_i_want_collection,collection_name_iceman_collection,collection_name_independence_day_collection,collection_name_indiana_jones_collection,collection_name_insidious_collection,collection_name_ip_man_collection,collection_name_it_collection,collection_name_jack_reacher_collection,collection_name_james_bond_collection,collection_name_jarhead_collection,collection_name_jaws_collection,collection_name_jeepers_creepers_collection,collection_name_john_wick_collection,collection_name_jolly_llb_collection,collection_name_journey_to_the_west_collection,collection_name_judwaa_collection,collection_name_jurassic_park_collection,collection_name_kick-ass_collection,collection_name_kindergarten_cop_collection,collection_name_king_kong_collection,collection_name_kingsman_collection,collection_name_kung_fu_panda_collection,collection_name_la_cage_aux_folles_collection,collection_name_lights_out_collection,collection_name_live._die._repeat_collection,collection_name_long_long_time_ago,collection_name_lucy_collection,collection_name_lupin_iii_-_saga,collection_name_mad_max_collection,collection_name_madagascar_collection,collection_name_madea_collection,collection_name_mall_cop_collection,collection_name_mamma_mia!_collection,collection_name_manyeo_the_witch_collection,collection_name_mariachi_collection,collection_name_marley_&_me_collection,collection_name_mary_poppins_collection,collection_name_meet_the_parents_collection,collection_name_megalodon_collection,collection_name_minions_collection,collection_name_minuscule_collection,collection_name_mission:_impossible_collection,collection_name_mojin_collection,collection_name_monsters_collection,collection_name_mountain_collection,collection_name_munafik_trilogy,collection_name_my_big_fat_greek_wedding_collection,collection_name_my_girl_collection,collection_name_my_hero_academia_collection,collection_name_my_mom_is_a_character_collection,collection_name_naruto_collection,collection_name_national_lampoon's_van_wilder_collection,collection_name_neighbors_collection,collection_name_norm_of_the_north_collection,collection_name_oh_my_ghost_collection,collection_name_olsenbanden_jr._collection,collection_name_one_cut_of_the_dead_collection,collection_name_ooops!_noah_is_gone..._collection,collection_name_ouija_collection,collection_name_pacific_rim_collection,collection_name_paranormal_activity_collection,collection_name_peter-no-tail_collection,collection_name_peter_rabbit_collection,collection_name_phantasm_collection,collection_name_piranha_3d_collection,collection_name_pisaasu_collection,collection_name_pitch_perfect_collection,collection_name_planes_collection,collection_name_planet_of_the_apes_(reboot)_collection,collection_name_predator_collection,collection_name_prometheus_collection,collection_name_psycho_collection,collection_name_puss_in_boots_collection,collection_name_queen_of_spades_collection,collection_name_red_collection,collection_name_rendel_collection,collection_name_resident_evil_collection,collection_name_ride_along_collection,collection_name_robot_collection,collection_name_rock_dog_collection,collection_name_saint_seiya_collection,collection_name_save_the_last_dance_collection,collection_name_saw_collection,collection_name_scary_movie_collection,collection_name_scream_collection,collection_name_searching_collection,collection_name_serial_(bad)_weddings_collection,collection_name_shrek_collection,collection_name_siblings_are_forever_collection,collection_name_sicario_collection,collection_name_skyline_collection,collection_name_smokey_and_the_bandit_collection,collection_name_snow_queen_collection,collection_name_snowtime!_collection,collection_name_soulless,collection_name_space_jam_collection,collection_name_spider-man_collection,collection_name_spongebob_collection,collection_name_stand_by_me_doraemon,collection_name_star_trek:_alternate_reality_collection,collection_name_star_wars_collection,collection_name_step_up_collection,collection_name_stuart_little_collection,collection_name_suicide_squad_collection,collection_name_superman_collection,"collection_name_take_a_hike,_vasya!",collection_name_taken_collection,collection_name_taxi_collection,collection_name_ted_collection,collection_name_teenage_mutant_ninja_turtles_(remake)_collection,collection_name_texas_chainsaw_(reboot)_collection,collection_name_texas_chainsaw_massacre_collection,collection_name_the_accountant_collection,collection_name_the_adventures_of_tad_jones,collection_name_the_amazing_spider-man_collection,collection_name_the_angry_birds_collection,collection_name_the_avengers_collection,collection_name_the_birds_collection,collection_name_the_blue_lagoon_collection,collection_name_the_boondock_saints_collection,collection_name_the_boss_baby_collection,collection_name_the_bourne_collection,collection_name_the_chronicles_of_riddick_collection,collection_name_the_class_reunion_collection,collection_name_the_dark_knight_collection,collection_name_the_equalizer_collection,collection_name_the_exorcist_collection,collection_name_the_expendables_collection,collection_name_the_fast_and_the_furious_collection,collection_name_the_gallows_collection,collection_name_the_girl_-_millennium_collection,collection_name_the_godfather_collection,collection_name_the_hangover_collection,collection_name_the_hills_have_eyes_(reboot)_collection,collection_name_the_hitman's_bodyguard_collection,collection_name_the_hobbit_collection,collection_name_the_hunger_games_collection,collection_name_the_huntsman_collection,collection_name_the_incredibles_collection,collection_name_the_invisible_boy_collection,collection_name_the_jack_ryan_collection,collection_name_the_jake_gittes_collection,collection_name_the_karate_kid_collection,collection_name_the_lego_movie_collection,collection_name_the_magnificent_seven_collection,collection_name_the_matrix_collection,collection_name_the_maze_runner_collection,collection_name_the_meg_collection,collection_name_the_monkey_king_collection,collection_name_the_mummy_collection,collection_name_the_new_adventures_of_aladin_collection,collection_name_the_nut_job_collection,collection_name_the_nutty_professor_collection,collection_name_the_outlaws_collection,collection_name_the_princess_diaries_collection,collection_name_the_punisher_collection,collection_name_the_purge_collection,collection_name_the_ring_collection,collection_name_the_robert_langdon_collection,collection_name_the_santa_clause_collection,collection_name_the_secret_life_of_pets_collection,collection_name_the_sharks_collection,collection_name_the_smurfs_(theatrical)_collection,collection_name_the_space_odyssey_series,collection_name_the_sting_collection,collection_name_the_strangers_collection,collection_name_the_terminator_collection,collection_name_the_transporter_collection,collection_name_the_twilight_collection,collection_name_the_visitors_collection,collection_name_the_watchers,collection_name_the_wolverine_collection,collection_name_the_woman_in_black_collection,collection_name_think_like_a_man_collection,collection_name_thor_collection,collection_name_those_magnificent_men_in_their...collection,collection_name_tiger_collection,collection_name_tomb_raider_(reboot)_collection,collection_name_top_gun_collection,collection_name_torrente_collection,collection_name_train_to_busan_collection,collection_name_trainspotting_collection,collection_name_transformers_collection,collection_name_true_north_collection,collection_name_unbroken_collection,collection_name_underworld_collection,collection_name_unfriended_collection,collection_name_velaiyilai_pattathari_collection,collection_name_venom_collection,collection_name_viy_collection,collection_name_wild_orchid_collection,collection_name_wild_things_collection,collection_name_wolf_warrior_collection,collection_name_wonder_woman_collection,collection_name_wreck-it_ralph_collection,collection_name_x-men_collection,collection_name_xxx_collection,collection_name_zombieland_collection,collection_name_zoolander_collection,collection_name_çalgı_çengi_film_serisi,collection_name_бабушка_лёгкого_поведения,collection_name_последний_богатырь_(коллекция),collection_name_чемпионы_(коллекция)
0,136.0,63000000,463517383,1,1999,3,30,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,110.0,16000000,19682924,0,2014,10,3,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,93.0,14500000,8089290,0,1984,6,1,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,96.0,30000,200000000,1,2017,11,4,5,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
